8.568650793650793673e+01
9.196236559139785527e+01
9.422222222222222854e+01
9.541367521367521931e+01
9.614227642276422614e+01
9.667732884399551097e+01
9.704454022988505812e+01
9.732915622389306520e+01
9.755851851851852530e+01
9.775615435795076280e+01
9.791757246376810997e+01
9.804643449419569379e+01
9.816309887869520878e+01
9.826335697399527191e+01
9.834854497354497482e+01
9.842503097893433051e+01
9.848931623931623847e+01
9.855170517051705303e+01
9.861093750000000568e+01
9.866106165512694304e+01
9.870511613308222820e+01
9.874827792752320477e+01
9.878651202749141191e+01
9.882304526748971796e+01
9.885781990521327600e+01
9.889141989369780106e+01
9.892105263157894512e+01
9.894655860934931013e+01
9.897086167800453893e+01
9.899506903353056941e+01
9.901738761662426214e+01
9.904056274388992165e+01
9.906172839506173489e+01
9.908154589371980592e+01
9.909994369369368883e+01
