1.202849088680176592e+00
1.075588727754259954e+00
1.062230991465704877e+00
1.056346831340638337e+00
1.054992438781829023e+00
1.051555548868482015e+00
1.052033118312321047e+00
1.050213264094458587e+00
1.049248619212044709e+00
1.047953029000569858e+00
1.047950220013421641e+00
1.048781329204165669e+00
1.047934702464512480e+00
1.047625998182902363e+00
1.047445858281756292e+00
1.047436257203419929e+00
1.047822803731948582e+00
1.046635942326651580e+00
1.046369139164213147e+00
1.046979626492848370e+00
1.047145846344175846e+00
1.046604914324624103e+00
1.046680487810619287e+00
1.046324740799646547e+00
1.046057808493811025e+00
1.045707892330866029e+00
1.046023669696989566e+00
1.046639064474711445e+00
1.046521579935437263e+00
1.046007780801682330e+00
1.046025459255490953e+00
1.045289770005241259e+00
1.045374653642139773e+00
1.045564809015818941e+00
1.045642265724757269e+00
